Time,Strain
0,0
1,2.48196E-06
2,4.96385E-06
3.099999905,7.69386E-06
4.309999943,1.06968E-05
5.640999794,1.40001E-05
7.105100155,1.76335E-05
8.71560955,2.16299E-05
10.48717117,2.60264E-05
12.43588829,3.08619E-05
14.57947731,3.61806E-05
16.93742371,4.20312E-05
19.53116798,4.84664E-05
22.38428307,5.55446E-05
25.52271271,6.33306E-05
28.97498322,7.18947E-05
32.77248001,8.13138E-05
36.94972992,9.1675E-05
41.54470444,0.00010307
46.5991745,0.000115605
52.15909195,0.00012939
58.27499771,0.000144556
65.00250244,0.000161232
72.40274811,0.000179573
80.54302216,0.000199749
89.49732971,0.000221933
99.34706116,0.000246337
110.1817627,0.000273173
122.0999451,0.000302686
135.2099304,0.000335146
142.4204254,0.000352996
150.3519745,0.000372629
159.0766754,0.000394219
168.6738586,0.000417974
173.952301,0.000431046
179.7585907,0.000445427
186.1455078,0.000461263
193.1711121,0.000478691
200.8992767,0.000497878
209.4002686,0.000518989
214.0758057,0.000530605
219.2189026,0.000543395
224.8763123,0.000557483
231.0994568,0.000573021
237.944931,0.000590203
241.7099304,0.000599718
245.8514404,0.000610319
250.4070892,0.000622279
255.4183044,0.000636051
258.174469,0.000643974
261.2062683,0.000653126
262.8737488,0.000658376
264.7079773,0.000664433
266.725647,0.000671538
268.9450684,0.000680056
271.1644897,0.000689557
272.2742004,0.0006947
273.3839111,0.000700259
274.4936218,0.000706233
275.6033325,0.00071263
276.7130432,0.000719505
277.8227539,0.000726933
278.9324646,0.000734927
279.2098694,0.000736982
279.4873047,0.000739077
279.7924805,0.000741455
280.1281738,0.000744131
280.4974365,0.000747166
280.903595,0.00075059
281.3504028,0.000754479
281.8418884,0.00075891
282.3825073,0.000763941
282.9772034,0.000769701
283.6313782,0.00077629
284.3509521,0.000783859
285.1424866,0.000792574
286.0131531,0.000802634
286.9709167,0.000814259
288.0244446,0.000827749
288.3141785,0.000831362
288.6328735,0.000835572
288.983429,0.000840257
289.3690491,0.000845584
289.7932129,0.000851547
290.2598267,0.000858283
290.7730713,0.000865852
291.337677,0.00087443
291.9587097,0.000884048
292.6418457,0.000895026
292.8297119,0.000897971
293.036377,0.000901327
293.2637024,0.000905019
293.5137329,0.000909158
293.7887878,0.000913758
294.0913391,0.000918874
294.4241638,0.00092457
294.7902527,0.000930931
295.1929626,0.000938007
295.6359558,0.000945899
296.12323,0.000954708
296.6592102,0.000964561
297.2488098,0.000975547
297.8973999,0.000987839
298.6108093,0.001001571
299.3955688,0.001016962
300.2587891,0.001034093
300.4961853,0.001038793
300.7573242,0.001044038
301.0445557,0.00104984
301.3605347,0.001056273
301.7080994,0.001063389
302.0904236,0.001071291
302.5109558,0.001080047
302.9735718,0.001089758
303.4824219,0.001100536
304.0421753,0.001112499
304.6579285,0.001125773
305.3352051,0.001140551
306.0802612,0.001156951
306.8997803,0.001175271
307.8012695,0.001195473
308.7929077,0.001218502
309.0656128,0.001224576
309.3655701,0.001231461
309.6955566,0.001239015
310.0585022,0.001247462
310.4577637,0.001256768
310.8969421,0.001267138
311.3800659,0.001278545
311.9114685,0.001291303
312.4960327,0.001305298
313.1390381,0.001321042
313.8463745,0.001338096
314.040863,0.001342868
314.2548218,0.001348161
314.4902039,0.001353979
314.7490845,0.001360391
315.0338745,0.001367482
315.3471375,0.001375288
315.6917114,0.001383924
316.0707703,0.001393458
316.4877319,0.001403998
316.9463806,0.00141565
317.4508972,0.001428547
318.0058594,0.001442807
318.6163025,0.00145863
319.2878113,0.001476165
320.0264587,0.001495594
320.8389893,0.001517159
321.7327576,0.001541114
322.7159119,0.001567694
323.7973938,0.001597421
324.9869995,0.001629967
325.3141479,0.001639064
325.6740112,0.001649144
326.0698547,0.001660252
326.5052795,0.001672529
326.9842529,0.001686129
327.5111084,0.001701162
328.0906677,0.001717792
328.7281799,0.001736205
329.4294434,0.001756621
329.6222839,0.001762233
329.8344116,0.00176842
330.0677795,0.00177524
330.3244324,0.001782756
330.606781,0.001791069
330.9173584,0.001800247
331.2590027,0.001810375
331.6348267,0.001821567
332.0481873,0.001833926
332.5029297,0.001847606
333.0031128,0.001862709
333.5533447,0.001879433
334.1585693,0.001897928
334.8243408,0.001918473
335.5566711,0.00194118
336.3622437,0.001966417
337.2483521,0.001994402
338.223114,0.002025505
339.2953186,0.002059989
340.474762,0.00209885
340.7991028,0.002109194
341.1558838,0.002120879
341.5483398,0.00213367
341.9800415,0.00214799
342.454895,0.002163698
342.9772644,0.002181279
343.5518494,0.00220048
344.1839294,0.002222196
344.5315552,0.002233884
344.9139404,0.002246965
345.3345642,0.002261344
345.7972717,0.002277333
346.3062439,0.002294911
346.8660889,0.002314557
347.4819641,0.002336015
348.1593933,0.002360282
348.3456726,0.00236681
348.5505981,0.002374037
348.7760315,0.002382014
349.0239868,0.002390811
349.2967224,0.002400545
349.5967712,0.002411287
349.9267883,0.002423156
350.2898254,0.0024363
350.6891785,0.002450797
351.1284485,0.002466803
351.6116333,0.002484531
352.143158,0.002504131
352.7278137,0.002525846
353.3709717,0.00254989
354.0784302,0.002576499
354.8566284,0.002606047
355.7126465,0.002638804
356.6542664,0.002675272
357.690033,0.002715692
358.8293762,0.002761006
360.0826721,0.002810566
360.4273376,0.002824416
360.8064575,0.002839703
361.2235107,0.002856656
361.6822205,0.002875319
362.1868591,0.002896021
362.7419128,0.002918844
363.3525085,0.002944266
364.0241394,0.002972178
364.2088318,0.00297989
364.4120178,0.0029884
364.635498,0.002997776
364.8813171,0.00300813
365.1517334,0.003019558
365.4492188,0.003032183
365.7764282,0.003046071
366.1363525,0.003061412
366.5322571,0.00307842
366.9677734,0.003097166
367.4468384,0.003117902
367.9738159,0.003140807
368.5534973,0.003166261
369.1911316,0.003194359
369.8925171,0.003225484
370.6640625,0.003260044
371.5127563,0.003298367
372.4463196,0.003340941
373.4732361,0.003388355
374.6028442,0.00344089
374.9134827,0.003455262
375.255188,0.003471282
375.631073,0.003488911
376.0445251,0.003508423
376.4993591,0.003530053
376.9996338,0.003553984
377.5499573,0.003580409
378.155304,0.003609736
378.8211975,0.003642125
379.5536804,0.003678227
380.3594055,0.003717924
380.5809937,0.003728864
380.824707,0.003740962
381.0928345,0.003754337
381.3877563,0.003769055
381.7121582,0.003785339
382.0690002,0.003803325
382.4615173,0.003823196
382.8933105,0.003845148
383.3682861,0.003869426
383.8907471,0.003896282
384.4654541,0.003925973
385.0976257,0.003958908
385.7930298,0.003995406
386.5579834,0.004035783
387.3994141,0.004080647
388.3249817,0.004130444
389.3431091,0.004186013
390.4630432,0.004247326
390.7710266,0.004264251
391.1098022,0.004282972
391.4824829,0.00430364
391.892395,0.004326537
392.3433228,0.00435178
392.839325,0.004379808
393.3849487,0.004410737
393.9851379,0.004445052
394.6453247,0.004482954
395.371521,0.004525177
396.1703491,0.004571707
396.3900452,0.004584541
396.6316833,0.004598648
396.8974915,0.004614262
397.1898804,0.004631507
397.5115356,0.00465057
397.8653259,0.004671565
398.2544861,0.004694812
398.6825867,0.004720516
399.1535034,0.004748916
399.6714783,0.004780327
400.241272,0.004815069
400.868042,0.004853578
401.5574951,0.00489622
402.3158875,0.004943531
403.150116,0.004995985
404.067749,0.005054289
405.077179,0.005119038
406.1875305,0.005191297
407.4089355,0.005271188
408.7524719,0.005362178
409.1219482,0.005386028
409.5283813,0.005412715
409.9754333,0.005442722
410.4671936,0.005475989
411.0081482,0.005512804
411.6031799,0.005553611
412.2577209,0.005598911
412.9777222,0.005648898
413.7697144,0.005704653
414.6409302,0.005766003
415.5992432,0.005835551
415.8627625,0.005854128
416.1526794,0.005874765
416.4715576,0.005897523
416.8223267,0.005922764
417.2081604,0.005950729
417.6325989,0.005981639
418.0994568,0.006015833
418.6130066,0.006053683
419.177948,0.006095582
419.7993469,0.006142004
420.4828796,0.006193335
421.2348022,0.00625029
422.0618896,0.006313472
422.9716797,0.006383593
423.9724731,0.006461523
425.0733337,0.006548119
426.2842712,0.006644604
426.6172791,0.006670924
426.9835815,0.006699987
427.3865356,0.006732331
427.8297729,0.006768038
428.3173218,0.006807538
428.8536377,0.006851228
429.4436035,0.00689956
430.0925293,0.006953178
430.806366,0.007012434
431.5915833,0.007078328
432.4553528,0.007151174
433.4054565,0.007232491
434.450592,0.00732157
434.7380066,0.007346252
435.0541382,0.007373622
435.4019165,0.007403825
435.7844543,0.007437038
436.2052612,0.007473846
436.6681213,0.00751445
437.1773071,0.007559375
437.7373657,0.007609087
438.3534546,0.007663949
439.0311584,0.007724829
439.7766418,0.007792072
440.5966492,0.007866783
441.4986572,0.007949327
442.4908752,0.008041527
443.5823364,0.008142521
443.8824768,0.008170702
444.2126465,0.008201527
444.5758057,0.008235717
444.9753113,0.008273396
445.4147339,0.008315126
445.8981323,0.008361052
446.4298706,0.008411995
447.0147705,0.008468207
447.6581421,0.008530468
448.3658752,0.008599187
449.1443787,0.008675518
450.0007324,0.00875969
450.9427185,0.008853679
451.9789124,0.008956434
452.263855,0.00898493
452.577301,0.009016576
452.9220886,0.009051227
453.3013611,0.009089668
453.7185669,0.009131945
454.1774902,0.009178664
454.6822815,0.009230311
455.2375793,0.009287329
455.8483887,0.009350445
456.5202942,0.009420018
457.2593994,0.009497189
458.0723877,0.009582507
458.9666748,0.009676906
459.9504089,0.009781666
461.0325012,0.00989736
462.2228088,0.010027237
463.5321655,0.010167063
464.2523193,0.010246366
464.7924194,0.010306312
465.3325195,0.010365988
465.9266357,0.01043235
466.5801392,0.010504872
467.2990417,0.010586118
468.0897827,0.010674146
468.307251,0.010698779
468.5464783,0.010725769
468.8096008,0.010755509
469.0990295,0.010788369
469.4174194,0.010824509
469.7676392,0.010864381
470.1528931,0.010908289
470.5766602,0.010956787
471.0427856,0.011010288
471.5555725,0.011069327
472.1195984,0.011134643
472.7400208,0.011206536
473.4225159,0.011286199
474.1732483,0.011374105
474.999054,0.01147127
475.9074402,0.011578851
476.9066772,0.011697941
478.0058289,0.011829691
479.2148743,0.011975787
480.5448608,0.012137304
482.0078125,0.012318278
483.6170959,0.012512922
483.8383484,0.012540909
484.0817566,0.01257133
484.3494873,0.012604822
484.6440125,0.012641792
484.9679871,0.01268221
485.3243408,0.012726987
485.7163391,0.012776076
486.1475525,0.012830387
486.6218567,0.012890116
487.1436157,0.012956054
487.7175293,0.013028878
488.348877,0.013109111
489.0433044,0.013197744
489.8072205,0.013295506
490.6474915,0.013403708
491.5718079,0.013523231
492.588562,0.013655165
493.7069702,0.013801436
494.9372559,0.013963292
496.2905273,0.014142481
497.7791443,0.014340921
499.416626,0.014561421
499.6417847,0.014591389
499.8894653,0.014624241
500.1618958,0.0146608
500.4615784,0.014700998
500.7912292,0.014745352
501.1538391,0.014794352
501.5527039,0.014848327
501.9914551,0.014907839
502.4740906,0.014973685
503.0050049,0.015046041
503.5889893,0.01512601
504.2313843,0.015214319
504.9380188,0.015311745
505.7153015,0.015419461
506.5703125,0.015538092
507.5108337,0.015669324
508.5454102,0.015814226
509.6834412,0.015974579
510.9352722,0.016151799
512.3123169,0.016348023
513.8270264,0.016565274
515.4932251,0.016805794
515.72229,0.01683837
515.9743042,0.016874712
516.2515259,0.016914383
516.5564575,0.01695828
516.8919067,0.017006861
517.2608643,0.017060332
517.666748,0.017119275
518.1132202,0.017184321
518.6043091,0.017256198
519.1445313,0.017335171
519.7387085,0.017422514
520.392395,0.017518697
521.1113892,0.017624874
521.9023438,0.017741887
522.7723389,0.017871268
523.7293701,0.018014045
524.7820435,0.01817175
525.9400635,0.018346138
527.2138672,0.018538609
528.6149902,0.018751886
530.156311,0.018986907
531.8516846,0.01924938
532.0848389,0.019284628
532.3412476,0.019323714
532.623291,0.019366631
532.9335938,0.019414479
533.2749023,0.019466884
533.6503296,0.019524815
534.0633545,0.019588744
534.5176392,0.019659167
535.017334,0.019736979
535.5670166,0.019822441
536.1716309,0.019916983
536.836792,0.020021027
537.5684204,0.02013596
538.3731689,0.020262757
539.2584229,0.020402543
540.2322388,0.020557016
541.3034058,0.020727525
542.4816895,0.020915883
543.777832,0.021124005
545.2035522,0.021354124
546.7718506,0.021608237
548.4970093,0.021890691
548.7341919,0.021928791
548.9951172,0.021971004
549.2821655,0.022017639
549.5979004,0.022068679
549.9451904,0.022125665
550.3272095,0.022188028
550.7474365,0.022256956
551.2096558,0.022332851
551.7181396,0.022416683
552.2774658,0.02250896
552.8927002,0.022610681
553.569519,0.022722865
554.3139648,0.022846699
555.1328735,0.022983136
556.0336304,0.023133844
557.0244751,0.023300122
558.1144409,0.023483595
559.3134155,0.023686133
560.6322632,0.023909982
562.0830078,0.024157271
563.678772,0.024430728
565.4342041,0.024733827
565.6755371,0.024774477
565.94104,0.024819901
566.2330933,0.024870059
566.5543823,0.02492555
566.9077148,0.024986355
567.2964478,0.025053419
567.7240601,0.025127523
568.194397,0.02520914
568.711792,0.025298875
569.2809448,0.025398251
569.9069824,0.025507396
570.5955811,0.025627725
571.3530884,0.025760598
572.1864014,0.025907181
573.1029663,0.026068464
574.1112061,0.026246959
575.2202759,0.026443861
576.4402466,0.026661037
577.7822266,0.026900785
579.2583618,0.027165787
580.8822021,0.027458755
581.7752686,0.027618935
582.020874,0.027663248
582.2910156,0.027712239
582.5881958,0.027765762
582.9151001,0.027825229
583.2746582,0.02789044
583.670166,0.027961988
584.1052856,0.028041361
584.5838623,0.028128389
585.1103516,0.028224513
585.6894531,0.028330341
586.3264771,0.028447151
587.0271606,0.028575446
587.7979736,0.028717162
588.645874,0.028873505
589.5784912,0.029045705
590.6044312,0.029236145
591.7329712,0.029445861
592.9743042,0.029677503
594.3397827,0.029933207
595.8418579,0.030215692
597.4941406,0.030527852
598.4028931,0.030698514
598.652771,0.030745592
598.9276733,0.030797532
599.2300415,0.030854566
599.5626831,0.030917864
599.9285278,0.030987384
600.3310547,0.031063883
600.7737427,0.031148128
601.2607422,0.03124091
601.7964478,0.031343337
602.3856812,0.031456072
603.0338745,0.031580068
603.7468872,0.031716667
604.531189,0.031867996
605.3939209,0.032034162
606.3429565,0.032217599
607.3868408,0.032420047
608.5351563,0.032643225
609.7982788,0.032889411
611.1877441,0.03316151
612.7161255,0.03346175
613.5567627,0.033626411
614.4813843,0.03380999
615.4985352,0.034008969
615.7782593,0.034064669
616.0859375,0.034125507
616.4244385,0.034192543
616.7966919,0.034266364
617.2062378,0.034347858
617.6567383,0.0344375
618.1522827,0.034536049
618.6973267,0.034644388
619.296936,0.034764402
619.9564819,0.034896269
620.6820068,0.035041705
621.4800415,0.035201915
622.3579102,0.035378572
623.3235474,0.035573456
624.3858032,0.035788137
625.5541992,0.036025073
626.8394775,0.036286671
628.2532959,0.036575563
629.8084717,0.036894504
630.6638794,0.037068605
631.6047363,0.037262537
632.5456543,0.037456051
633.4865112,0.037650775
633.7453003,0.037704248
634.0299072,0.037763223
634.3429565,0.037827745
634.6873779,0.03789892
635.0661621,0.037977461
635.4829102,0.038063798
635.9412842,0.038159162
636.4454956,0.038264066
637.0001221,0.038379688
637.6102295,0.038506806
638.2813721,0.038647082
639.0195923,0.03880145
639.831665,0.038971875
640.7249146,0.039159924
641.7074585,0.039366677
642.7883301,0.039595187
643.9772339,0.039847057
645.2850952,0.040125262
646.7236938,0.040432159
647.5148926,0.040600184
648.3852539,0.040786941
649.3426514,0.040991049
650.395752,0.041219663
650.6853638,0.041281022
651.0039673,0.041349251
651.3543701,0.041424781
651.7398682,0.041507449
652.1638794,0.041598752
652.6303101,0.041699186
653.1433716,0.04181017
653.7077026,0.041932497
654.3284912,0.042067021
655.0114136,0.042215459
655.7625732,0.042378835
656.5888672,0.042559396
657.4978027,0.042757984
658.4976196,0.042976733
659.5974121,0.043218404
660.8071899,0.043484893
662.1379395,0.043779004
663.6017456,0.044103898
664.4068604,0.044281479
665.2924805,0.044479676
666.2666016,0.044695474
667.3381958,0.044937674
667.6329346,0.045002751
667.9570923,0.045075092
668.3136597,0.045154728
668.7058716,0.045242418
669.1373291,0.045338556
669.6119385,0.045445133
670.1339722,0.045562562
670.708252,0.045691695
671.3399048,0.045833856
672.03479,0.045991328
672.7991333,0.046163943
673.6398926,0.046355266
674.5647583,0.046565659
675.5820923,0.046797588
676.7011719,0.047053322
677.9321899,0.047335796
679.2862549,0.04764754
680.7757568,0.047991443
681.5949707,0.048179407
682.4960938,0.04838926
683.4873657,0.048618376
684.5777588,0.048874438
685.7771606,0.049150627
686.4368286,0.049305372
687.1624756,0.049476001
687.9606934,0.049663674
688.8387451,0.049870428
689.8045654,0.050099373
690.3358154,0.050224077
690.920105,0.050362803
691.5629272,0.050514325
692.2699585,0.050682034
693.0476685,0.050867897
693.9031982,0.051072083
694.8442993,0.051296595
695.8794556,0.051545545
696.4487915,0.051680569
697.0750732,0.051831216
697.7640381,0.051996823
698.5217896,0.052179787
699.3554077,0.052381475
700.2723389,0.05260307
701.2810059,0.052847754
701.5583496,0.052914601
701.8634644,0.052988939
702.1990967,0.053070765
702.5682983,0.053160518
702.9743652,0.053259499
703.4210815,0.053368662
703.9124756,0.053488769
704.4530029,0.053620994
705.0476074,0.053766366
705.7016602,0.053927287
706.4210815,0.054104388
707.2124634,0.054299574
708.0830078,0.054514453
709.0405273,0.054751735
710.0938721,0.05501394
711.2525635,0.055303
712.5270996,0.055621505
713.9290771,0.055973046
715.4712524,0.056362513
716.319458,0.056574915
717.2525024,0.056811683
718.2788086,0.057070479
719.4077759,0.057360008
719.7182007,0.057438634
720.0597534,0.05752521
720.4353638,0.057621457
720.8486328,0.057726447
721.3031616,0.057842378
721.8031616,0.05797004
722.3531494,0.058111478
722.9581909,0.058266453
723.6236572,0.058437604
724.3557129,0.058626145
725.1610107,0.058834821
726.0467529,0.059064325
727.0211182,0.059317317
728.0929565,0.059595697
729.2719116,0.059903998
730.5687866,0.060244404
731.9953613,0.060619991
732.7799683,0.060826361
733.6430664,0.061054733
734.5924683,0.061305106
735.6367798,0.061583441
736.7855225,0.061888181
737.1014404,0.06197245
737.4489136,0.062064994
737.8311768,0.062167201
738.2516479,0.062280025
738.7141724,0.062403128
739.2229614,0.062540054
739.7825928,0.062689438
740.3981934,0.062856093
741.0753784,0.063038059
741.2620239,0.063088633
741.2620239,0.063088633
742.2620239,0.063254751
743.2620239,0.06337221
744.2620239,0.063462704
745.3619995,0.063542657
746.5720215,0.063613422
747.9030151,0.063678838
749.3671265,0.063739054
750.9776611,0.063795187
752.7492065,0.063848533
754.697937,0.063899577
756.8414917,0.063947842
759.1994629,0.063994713
761.7932129,0.064040124
764.6463013,0.064084545
767.784729,0.064127602
771.2369995,0.064169198
775.0344849,0.064210229
779.211731,0.064250305
783.8067017,0.064289346
788.8612061,0.064327948
794.4211426,0.06436678
800.5370483,0.064404964
807.2645264,0.064442657
814.6647949,0.064479686
822.8050537,0.06451606
831.7593384,0.064553067
841.6090698,0.064589091
852.4437866,0.064625002
864.3619385,0.064660855
877.4719238,0.064696506
891.8929443,0.064732052
907.7560425,0.064767368
925.2054443,0.064802498
944.3997803,0.064837493
965.5135498,0.06487225
988.7387085,0.064907402
1014.286377,0.064942226
1042.388794,0.064976744
1073.301514,0.065011755
1107.30542,0.065046214
1144.709839,0.065080583
1185.854614,0.065115348
1231.11377,0.065149583
1280.898926,0.06518393
1335.66272,0.065218568
1395.902832,0.065253057
1462.16687,0.06528756
1535.057373,0.065322317
1615.236816,0.065356858
1703.434326,0.065390609
1800.45166,0.065424986
1907.170654,0.065459698
2024.561523,0.065493904
2153.691406,0.065528013
2295.734375,0.065562241
2451.981445,0.065597042
2623.853516,0.065631934
2812.912598,0.065666698
3020.877686,0.065701835
3249.63916,0.065736614
3501.276855,0.065771118
3778.078369,0.065805592
4082.560059,0.065840311
4417.489746,0.065874852
4785.912598,0.065910347
5191.177734,0.065944999
5636.969238,0.065980643
6127.340332,0.066016473
6666.748047,0.066052042
7260.09668,0.066088103
7912.779785,0.066123836
8630.731445,0.066159762
9420.478516,0.066196024
10289.2002,0.066232763
11244.79395,0.066269256
12295.94727,0.066305697
13452.21582,0.06634289
14724.11035,0.066380255
16123.19531,0.066417716
17662.18945,0.066456303
19355.08203,0.066495061
21217.26367,0.066533968
23265.66406,0.066573523
25518.9043,0.066614114
27997.46875,0.066655047
30723.88867,0.066696204
33722.95313,0.066738047
37021.92188,0.066780776
40650.78516,0.066824034
44642.53906,0.066868663
49033.46875,0.066914387
53863.48828,0.066961475
59176.51172,0.067009017
65020.83594,0.067058317
71449.59375,0.067108393
78521.22656,0.067159764
86300.02344,0.067212895
94856.70313,0.067267239
104269.0469,0.067323364
114622.625,0.067381196
126011.5625,0.067440785
138539.3906,0.067502297
152320,0.067565054
167478.6719,0.067630358
184153.2188,0.067698918
202495.2031,0.067769222
222671.4063,0.067842625
244865.2188,0.067917936
269278.4063,0.067995772
296132.9063,0.068077244
325672.875,0.068162806
358166.8438,0.068250388
393910.1875,0.068342358
429910.1875,0.068429939
465910.1875,0.068514779
501910.1875,0.068594433
537910.1875,0.068671986
573910.1875,0.068747051
609910.1875,0.068818964
645910.1875,0.068888992
681910.1875,0.068958111
717910.1875,0.069025233
720741.25,0.069030493
